layer,uniprot,n,n_actives,n_decoys,source_n,source_n_actives,source_n_decoys,target_dir,status,reason,pocket_source,n_chunks,sampling_seed,seed_base,lane
L2,Q8NI77,250,5,245,55590,1090,54500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8NI77,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8NI77/Q8NI77_pocket.lmdb,10,2097503385602083316,20260908,6.0
L2,Q8R4B8,250,5,245,2958,58,2900,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8R4B8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8R4B8/Q8R4B8_pocket.lmdb,10,16916952619431433784,20260908,7.0
L2,Q8TDV5,250,5,245,1530,30,1500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8TDV5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8TDV5/Q8TDV5_pocket.lmdb,10,6706274829108379826,20260908,0.0
L2,Q8TF76,250,5,245,1887,37,1850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8TF76,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8TF76/Q8TF76_pocket.lmdb,10,17084147619959158805,20260908,1.0
L2,Q92633,250,5,245,28560,560,28000,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q92633,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q92633/Q92633_pocket.lmdb,10,7343737472647626020,20260908,2.0
L2,Q92769,250,5,245,17238,338,16900,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q92769,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q92769/Q92769_pocket.lmdb,10,16215572284800196764,20260908,3.0
L2,Q92793,250,5,245,22287,437,21850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q92793,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q92793/Q92793_pocket.lmdb,10,7810490346231764169,20260908,4.0
L2,Q92831,250,5,245,2091,41,2050,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q92831,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q92831/Q92831_pocket.lmdb,10,6044822036717784378,20260908,5.0
L2,Q92918,250,5,245,115821,2271,113550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q92918,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q92918/Q92918_pocket.lmdb,10,17934305919255674104,20260908,6.0
L2,Q92993,250,5,245,4743,93,4650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q92993,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q92993/Q92993_pocket.lmdb,10,6700257261148269696,20260908,7.0
L2,Q93009,250,5,245,14943,293,14650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q93009,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q93009/Q93009_pocket.lmdb,10,8018947820788918513,20260908,0.0
L2,Q969S8,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q969S8,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q969S8/Q969S8_pocket.lmdb,10,13153242495077525585,20260908,
L2,Q96GG9,250,5,245,26010,510,25500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q96GG9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q96GG9/Q96GG9_pocket.lmdb,10,2888381633765673962,20260908,1.0
L2,Q96KQ7,250,5,245,1734,34,1700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q96KQ7,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q96KQ7/Q96KQ7_pocket.lmdb,10,856074367638104211,20260908,2.0
L2,Q96P20,250,5,245,22644,444,22200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q96P20,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q96P20/Q96P20_pocket.lmdb,10,1425329055783483354,20260908,3.0
L2,Q96RI1,250,5,245,3111,61,3050,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q96RI1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q96RI1/Q96RI1_pocket.lmdb,10,7798151687327364884,20260908,4.0
L2,Q96S37,250,5,245,1530,30,1500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q96S37,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q96S37/Q96S37_pocket.lmdb,10,14408361672707824968,20260908,5.0
L2,Q96SW2,250,5,245,34323,673,33650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q96SW2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q96SW2/Q96SW2_pocket.lmdb,10,10749251837378474517,20260908,6.0
L2,Q99558,250,5,245,2805,55,2750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99558,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99558/Q99558_pocket.lmdb,10,9484955441723776340,20260908,7.0
L2,Q99571,250,5,245,2499,49,2450,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99571,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99571/Q99571_pocket.lmdb,10,8513664755006860120,20260908,0.0
L2,Q99572,250,5,245,1377,27,1350,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99572,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99572/Q99572_pocket.lmdb,10,1636606032993247643,20260908,1.0
L2,Q99640,250,5,245,14586,286,14300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99640,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99640/Q99640_pocket.lmdb,10,13919817896567773695,20260908,2.0
L2,Q99683,250,5,245,3876,76,3800,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99683,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99683/Q99683_pocket.lmdb,10,7809729778486388332,20260908,3.0
L2,Q99685,250,5,245,19380,380,19000,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99685,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99685/Q99685_pocket.lmdb,10,8064326132861649287,20260908,4.0
L2,Q99720,250,5,245,2142,42,2100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99720,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99720/Q99720_pocket.lmdb,10,6382935782967442190,20260908,5.0
L2,Q99814,250,5,245,5814,114,5700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99814,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99814/Q99814_pocket.lmdb,10,16582901368086339534,20260908,6.0
L2,Q99873,250,5,245,1530,30,1500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q99873,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q99873/Q99873_pocket.lmdb,10,13696844368905496493,20260908,7.0
L2,Q9BUB5,250,5,245,5916,116,5800,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9BUB5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9BUB5/Q9BUB5_pocket.lmdb,10,7223086586598595103,20260908,0.0
L2,Q9BWU1,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9BWU1,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9BWU1/Q9BWU1_pocket.lmdb,10,15557019397650570034,20260908,
L2,Q9BY41,250,5,245,20043,393,19650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9BY41,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9BY41/Q9BY41_pocket.lmdb,10,17999303435077803463,20260908,1.0
L2,Q9BZP6,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9BZP6,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9BZP6/Q9BZP6_pocket.lmdb,10,11118457329824494961,20260908,2.0
L2,Q9C0B1,250,5,245,1530,30,1500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9C0B1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9C0B1/Q9C0B1_pocket.lmdb,10,9977671408976962065,20260908,3.0
L2,Q9GZT9,250,5,245,3978,78,3900,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9GZT9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9GZT9/Q9GZT9_pocket.lmdb,10,1098941104120235150,20260908,4.0
L2,Q9H2K2,250,5,245,4080,80,4000,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9H2K2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9H2K2/Q9H2K2_pocket.lmdb,10,15939016039010933806,20260908,5.0
L2,Q9H3N8,250,5,245,2805,55,2750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9H3N8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9H3N8/Q9H3N8_pocket.lmdb,10,5184429514632024787,20260908,6.0
L2,Q9H7B4,250,5,245,1275,25,1250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9H7B4,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9H7B4/Q9H7B4_pocket.lmdb,10,786675328731538768,20260908,7.0
L2,Q9H8M2,250,5,245,19941,391,19550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9H8M2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9H8M2/Q9H8M2_pocket.lmdb,10,13188661154125826307,20260908,0.0
L2,Q9H999,250,5,245,4131,81,4050,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9H999,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9H999/Q9H999_pocket.lmdb,10,11221287886498068126,20260908,1.0
L2,Q9HAZ1,250,5,245,6885,135,6750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9HAZ1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9HAZ1/Q9HAZ1_pocket.lmdb,10,17581125071836595688,20260908,2.0
L2,Q9HBH9,250,5,245,5304,104,5200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9HBH9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9HBH9/Q9HBH9_pocket.lmdb,10,7856288120044493708,20260908,3.0
L2,Q9NQS5,250,5,245,2346,46,2300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NQS5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NQS5/Q9NQS5_pocket.lmdb,10,5183266345047743638,20260908,4.0
L2,Q9NR48,250,5,245,1785,35,1750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NR48,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NR48/Q9NR48_pocket.lmdb,10,13908321590974254282,20260908,5.0
L2,Q9NR97,250,5,245,2958,58,2900,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NR97,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NR97/Q9NR97_pocket.lmdb,10,15949489708142603374,20260908,6.0
L2,Q9NSY1,250,5,245,3468,68,3400,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NSY1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NSY1/Q9NSY1_pocket.lmdb,10,1412416176948988309,20260908,7.0
L2,Q9NWZ3,250,5,245,74358,1458,72900,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NWZ3,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NWZ3/Q9NWZ3_pocket.lmdb,10,12819004192185846859,20260908,0.0
L2,Q9NXS2,250,5,245,2091,41,2050,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NXS2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NXS2/Q9NXS2_pocket.lmdb,10,7249987722795881974,20260908,1.0
L2,Q9NYK1,250,5,245,2958,58,2900,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NYK1,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NYK1/Q9NYK1_pocket.lmdb,10,16525894409740977748,20260908,
L2,Q9NYL2,250,5,245,612,12,600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NYL2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NYL2/Q9NYL2_pocket.lmdb,10,17904518073710512171,20260908,2.0
L2,Q9NYV4,250,5,245,14382,282,14100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NYV4,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NYV4/Q9NYV4_pocket.lmdb,10,14947221777606715433,20260908,3.0
L2,Q9NZQ7,250,5,245,44676,876,43800,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9NZQ7,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9NZQ7/Q9NZQ7_pocket.lmdb,10,14530377881499474442,20260908,4.0
L2,Q9P1W9,250,5,245,969,19,950,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9P1W9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9P1W9/Q9P1W9_pocket.lmdb,10,4164417772622241758,20260908,5.0
L2,Q9P2K8,250,5,245,4386,86,4300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9P2K8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9P2K8/Q9P2K8_pocket.lmdb,10,15187076387462549856,20260908,6.0
L2,Q9QYN8,250,5,245,1326,26,1300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9QYN8,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9QYN8/Q9QYN8_pocket.lmdb,10,8630722663385371492,20260908,
L2,Q9UBF8,250,5,245,1326,26,1300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UBF8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UBF8/Q9UBF8_pocket.lmdb,10,14265768191674856279,20260908,7.0
L2,Q9UBN7,250,5,245,71451,1401,70050,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UBN7,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UBN7/Q9UBN7_pocket.lmdb,10,8564489600993451357,20260908,0.0
L2,Q9UDY8,250,5,245,21267,417,20850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UDY8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UDY8/Q9UDY8_pocket.lmdb,10,17741466162635118995,20260908,1.0
L2,Q9UEE5,250,5,245,1020,20,1000,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UEE5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UEE5/Q9UEE5_pocket.lmdb,10,124884189066649428,20260908,2.0
L2,Q9UGN5,250,5,245,8364,164,8200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UGN5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UGN5/Q9UGN5_pocket.lmdb,10,1876368649253222506,20260908,3.0
L2,Q9UIQ6,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UIQ6,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UIQ6/Q9UIQ6_pocket.lmdb,10,9725690945455607969,20260908,4.0
L2,Q9UK32,250,5,245,1122,22,1100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UK32,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UK32/Q9UK32_pocket.lmdb,10,4487148433813501020,20260908,5.0
L2,Q9UKE5,250,5,245,2550,50,2500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UKE5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UKE5/Q9UKE5_pocket.lmdb,10,6911171891577182127,20260908,6.0
L2,Q9UL62,250,5,245,2907,57,2850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UL62,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UL62/Q9UL62_pocket.lmdb,10,1184123911696712043,20260908,7.0
L2,Q9ULX7,250,5,245,612,12,600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9ULX7,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9ULX7/Q9ULX7_pocket.lmdb,10,9988176643255839361,20260908,0.0
L2,Q9UM07,250,5,245,42024,824,41200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UM07,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UM07/Q9UM07_pocket.lmdb,10,2187228278534224017,20260908,1.0
L2,Q9UM73,250,5,245,5916,116,5800,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UM73,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UM73/Q9UM73_pocket.lmdb,10,17827517467230656816,20260908,2.0
L2,Q9UNA0,250,5,245,4080,80,4000,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UNA0,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UNA0/Q9UNA0_pocket.lmdb,10,4331801162202381968,20260908,3.0
L2,Q9UNQ0,250,5,245,612,12,600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UNQ0,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UNQ0/Q9UNQ0_pocket.lmdb,10,12187692295631939146,20260908,4.0
L2,Q9UQB9,250,5,245,765,15,750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UQB9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UQB9/Q9UQB9_pocket.lmdb,10,16647579005328891104,20260908,5.0
L2,Q9UQD0,250,5,245,16422,322,16100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9UQD0,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9UQD0/Q9UQD0_pocket.lmdb,10,8916330254017972275,20260908,6.0
L2,Q9Y233,250,5,245,4131,81,4050,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9Y233,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9Y233/Q9Y233_pocket.lmdb,10,7541019026377901158,20260908,7.0
L2,Q9Y251,250,5,245,2703,53,2650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9Y251,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9Y251/Q9Y251_pocket.lmdb,10,18137618310145186818,20260908,0.0
L2,Q9Y2K2,250,5,245,2244,44,2200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9Y2K2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9Y2K2/Q9Y2K2_pocket.lmdb,10,6536555802223200480,20260908,1.0
L2,Q9Y572,250,5,245,1530,30,1500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9Y572,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9Y572/Q9Y572_pocket.lmdb,10,3444241840070454830,20260908,2.0
L2,Q9Y5N1,250,5,245,1428,28,1400,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9Y5N1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9Y5N1/Q9Y5N1_pocket.lmdb,10,9092822213952883826,20260908,3.0
L2,Q9Y5Y6,250,5,245,1530,30,1500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9Y5Y6,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9Y5Y6/Q9Y5Y6_pocket.lmdb,10,9567292391275146119,20260908,4.0
L2,Q9Y5Y9,250,5,245,32232,632,31600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9Y5Y9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9Y5Y9/Q9Y5Y9_pocket.lmdb,10,5222850111976148504,20260908,5.0
L2,Q9Y5Z0,250,5,245,16167,317,15850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9Y5Z0,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9Y5Z0/Q9Y5Z0_pocket.lmdb,10,8551314791215471979,20260908,6.0
L2,Q9Y657,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9Y657,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9Y657/Q9Y657_pocket.lmdb,10,14215236628364421818,20260908,7.0
L2,Q9Z0U4,250,5,245,1122,22,1100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9Z0U4,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9Z0U4/Q9Z0U4_pocket.lmdb,10,2125787613375574483,20260908,
L2,Q9Z1M0,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q9Z1M0,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q9Z1M0/Q9Z1M0_pocket.lmdb,10,18328631435894001727,20260908,0.0
L3,A0A1D8PKB4,250,5,245,612,12,600,/data/user_data/xianyang/t3-smoke-L123-20260908/L3/A0A1D8PKB4,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L3/A0A1D8PKB4/A0A1D8PKB4_pocket.lmdb,10,11167088954639640181,20260908,1.0
L3,C7FF05,250,5,245,4692,92,4600,/data/user_data/xianyang/t3-smoke-L123-20260908/L3/C7FF05,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L3/C7FF05/C7FF05_pocket.lmdb,10,10295181648829998474,20260908,2.0
L3,O14638,250,5,245,4641,91,4550,/data/user_data/xianyang/t3-smoke-L123-20260908/L3/O14638,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L3/O14638/O14638_pocket.lmdb,10,12106164232271939248,20260908,3.0
L3,O43526,250,5,245,1377,27,1350,/data/user_data/xianyang/t3-smoke-L123-20260908/L3/O43526,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L3/O43526/O43526_pocket.lmdb,10,4554835331555385915,20260908,4.0
L3,O94921,250,5,245,5100,100,5000,/data/user_data/xianyang/t3-smoke-L123-20260908/L3/O94921,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L3/O94921/O94921_pocket.lmdb,10,6304679806515114969,20260908,5.0
L3,P01111,250,5,245,23919,469,23450,/data/user_data/xianyang/t3-smoke-L123-20260908/L3/P01111,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L3/P01111/P01111_pocket.lmdb,10,11509041706049706805,20260908,6.0
L3,P05556,250,5,245,1377,27,1350,/data/user_data/xianyang/t3-smoke-L123-20260908/L3/P05556,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L3/P05556/P05556_pocket.lmdb,10,17131053911905100531,20260908,7.0
L3,P05622,250,5,245,19278,378,18900,/data/user_data/xianyang/t3-smoke-L123-20260908/L3/P05622,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L3/P05622/P05622_pocket.lmdb,10,2718304643039486053,20260908,0.0
L3,P06802,250,5,245,2091,41,2050,/data/user_data/xianyang/t3-smoke-L123-20260908/L3/P06802,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L3/P06802/P06802_pocket.lmdb,10,5121898141347596787,20260908,1.0
L3,P08515,250,5,245,1173,23,1150,/data/user_data/xianyang/t3-smoke-L123-20260908/L3/P08515,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L3/P08515/P08515_pocket.lmdb,10,822935237816138416,20260908,2.0
L3,P08519,250,5,245,3825,75,3750,/data/user_data/xianyang/t3-smoke-L123-20260908/L3/P08519,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L3/P08519/P08519_pocket.lmdb,10,3257368592032707698,20260908,3.0
