layer,uniprot,n,n_actives,n_decoys,source_n,source_n_actives,source_n_decoys,target_dir,status,reason,pocket_source,n_chunks,sampling_seed,seed_base,lane,sampled_from_n,previous_target_dir,n_cached_scores,n_cached_poses
L1,P10415,30,5,25,714,14,700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P10415,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P10415/P10415_pocket.lmdb,3,16187265853620517750,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P10415,0,0
L1,P10721,30,5,25,1989,39,1950,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P10721,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P10721/P10721_pocket.lmdb,3,382365841233270984,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P10721,0,0
L1,P11275,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P11275,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P11275/P11275_pocket.lmdb,3,1953110932829522771,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P11275,0,0
L1,P11309,30,5,25,2805,55,2750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P11309,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P11309/P11309_pocket.lmdb,3,7378823452953702938,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P11309,0,0
L1,P11362,30,5,25,2856,56,2800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P11362,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P11362/P11362_pocket.lmdb,3,2478353088502295252,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P11362,0,0
L1,P11511,30,5,25,714,14,700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P11511,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P11511/P11511_pocket.lmdb,3,17254379044815223500,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P11511,0,0
L1,P11802,30,5,25,3621,71,3550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P11802,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P11802/P11802_pocket.lmdb,3,6841381618739368677,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P11802,0,0
L1,P12931,30,5,25,4641,91,4550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P12931,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P12931/P12931_pocket.lmdb,3,9575941749556355993,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P12931,0,0
L1,P13569,30,5,25,1020,20,1000,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P13569,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P13569/P13569_pocket.lmdb,3,12394298575213865302,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P13569,0,0
L1,P14324,30,5,25,510,10,500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P14324,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P14324/P14324_pocket.lmdb,3,4104969196265378627,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P14324,0,0
L1,P14618,30,5,25,612,12,600,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P14618,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P14618/P14618_pocket.lmdb,3,15835883321276272482,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P14618,0,0
L1,P14679,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P14679,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P14679/P14679_pocket.lmdb,3,15516697409820553207,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P14679,0,0
L1,P14867,30,5,25,2295,45,2250,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P14867,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P14867/P14867_pocket.lmdb,3,5091116423957603030,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P14867,0,0
L1,P14902,30,5,25,2550,50,2500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P14902,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P14902/P14902_pocket.lmdb,3,3346426607353672171,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P14902,0,0
L1,P14920,30,5,25,714,14,700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P14920,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P14920/P14920_pocket.lmdb,3,12131363367266365602,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P14920,0,0
L1,P15056,30,5,25,2958,58,2900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P15056,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P15056/P15056_pocket.lmdb,3,3538126413850084672,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P15056,0,0
L1,P15121,30,5,25,918,18,900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P15121,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P15121/P15121_pocket.lmdb,3,4326741249025338552,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P15121,0,0
L1,P15538,30,5,25,765,15,750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P15538,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P15538/P15538_pocket.lmdb,3,4915933133119674648,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P15538,0,0
L1,P16050,30,5,25,1989,39,1950,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P16050,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P16050/P16050_pocket.lmdb,3,9598615790052500239,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P16050,0,0
L1,P16083,30,5,25,816,16,800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P16083,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P16083/P16083_pocket.lmdb,3,6567276775186114943,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P16083,0,0
L1,P16110,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P16110,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P16110/P16110_pocket.lmdb,3,9972420758062439674,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P16110,0,0
L1,P16234,30,5,25,1989,39,1950,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P16234,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P16234/P16234_pocket.lmdb,3,6720110692137392100,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P16234,0,0
L1,P17252,30,5,25,1122,22,1100,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P17252,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P17252/P17252_pocket.lmdb,3,3532384661850968386,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P17252,0,0
L1,P17706,30,5,25,867,17,850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P17706,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P17706/P17706_pocket.lmdb,3,1719588630171020291,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P17706,0,0
L1,P17931,30,5,25,714,14,700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P17931,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P17931/P17931_pocket.lmdb,3,5788183934409947701,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P17931,0,0
L1,P18031,30,5,25,5916,116,5800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P18031,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P18031/P18031_pocket.lmdb,3,6934965098307331861,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P18031,0,0
L1,P18089,30,5,25,816,16,800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P18089,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P18089/P18089_pocket.lmdb,3,9998813397603056377,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P18089,0,0
L1,P18825,30,5,25,1020,20,1000,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P18825,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P18825/P18825_pocket.lmdb,3,4072980393294734940,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P18825,0,0
L1,P19099,30,5,25,867,17,850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P19099,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P19099/P19099_pocket.lmdb,3,6409715170489875396,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P19099,0,0
L1,P19634,30,5,25,1173,23,1150,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P19634,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P19634/P19634_pocket.lmdb,3,17085121565900694480,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P19634,0,0
L1,P19793,30,5,25,816,16,800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P19793,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P19793/P19793_pocket.lmdb,3,5332406631645524149,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P19793,0,0
L1,P20272,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P20272,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P20272/P20272_pocket.lmdb,3,14640738845008153015,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P20272,0,0
L1,P21397,30,5,25,1071,21,1050,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P21397,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P21397/P21397_pocket.lmdb,3,14426756627351617575,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P21397,0,0
L1,P21554,30,5,25,5100,100,5000,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P21554,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P21554/P21554_pocket.lmdb,3,15236817030286312209,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P21554,0,0
L1,P21589,30,5,25,1224,24,1200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P21589,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P21589/P21589_pocket.lmdb,3,2876744501479057992,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P21589,0,0
L1,P21728,30,5,25,1224,24,1200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P21728,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P21728/P21728_pocket.lmdb,3,15991426858457252070,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P21728,0,0
L1,P21802,30,5,25,918,18,900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P21802,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P21802/P21802_pocket.lmdb,3,13882991205408613885,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P21802,0,0
L1,P21918,30,5,25,612,12,600,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P21918,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P21918/P21918_pocket.lmdb,3,13342917498216047607,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P21918,0,0
L1,P21964,30,5,25,1530,30,1500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P21964,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P21964/P21964_pocket.lmdb,3,14193922482389035411,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P21964,0,0
L1,P22303,30,5,25,4539,89,4450,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P22303,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P22303/P22303_pocket.lmdb,3,18429650810172925755,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P22303,0,0
L1,P22413,30,5,25,9639,189,9450,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P22413,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P22413/P22413_pocket.lmdb,3,8124677105136954336,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P22413,0,0
L1,P22455,30,5,25,2805,55,2750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P22455,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P22455/P22455_pocket.lmdb,3,9443744184086633899,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P22455,0,0
L1,P22607,30,5,25,1020,20,1000,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P22607,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P22607/P22607_pocket.lmdb,3,17831171948341575127,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P22607,0,0
L1,P22748,30,5,25,5712,112,5600,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P22748,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P22748/P22748_pocket.lmdb,3,1031901381955916253,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P22748,0,0
L1,P23458,30,5,25,10047,197,9850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P23458,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P23458/P23458_pocket.lmdb,3,18048621836644699490,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P23458,0,0
L1,P23467,30,5,25,867,17,850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P23467,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P23467/P23467_pocket.lmdb,3,16040072540199687628,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P23467,0,0
L1,P24941,30,5,25,2805,55,2750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P24941,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P24941/P24941_pocket.lmdb,3,7179352911209305352,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P24941,0,0
L1,P25440,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P25440,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P25440/P25440_pocket.lmdb,3,10632565443420416868,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P25440,0,0
L1,P25774,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P25774,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P25774/P25774_pocket.lmdb,3,12237806588411277838,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P25774,0,0
L1,P25779,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P25779,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P25779/P25779_pocket.lmdb,3,4336275367406231180,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P25779,0,0
L1,P27338,30,5,25,7905,155,7750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P27338,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P27338/P27338_pocket.lmdb,3,14760825980695284194,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P27338,0,0
L1,P27487,30,5,25,1683,33,1650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P27487,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P27487/P27487_pocket.lmdb,3,11043287078150096601,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P27487,0,0
L1,P28062,30,5,25,714,14,700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P28062,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P28062/P28062_pocket.lmdb,3,119104567322279923,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P28062,0,0
L1,P28074,30,5,25,1887,37,1850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P28074,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P28074/P28074_pocket.lmdb,3,4378758496872705269,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P28074,0,0
L1,P28221,30,5,25,816,16,800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P28221,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P28221/P28221_pocket.lmdb,3,12912590512790146665,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P28221,0,0
L1,P28222,30,5,25,765,15,750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P28222,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P28222/P28222_pocket.lmdb,3,9249543206093949928,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P28222,0,0
L1,P28335,30,5,25,4080,80,4000,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P28335,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P28335/P28335_pocket.lmdb,3,8722173578106831844,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P28335,0,0
L1,P28482,30,5,25,765,15,750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P28482,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P28482/P28482_pocket.lmdb,3,17423690391876936259,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P28482,0,0
L1,P28566,30,5,25,510,10,500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P28566,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P28566/P28566_pocket.lmdb,3,15765418916955763468,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P28566,0,0
L1,P29274,30,5,25,714,14,700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P29274,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P29274/P29274_pocket.lmdb,3,1896321624799210841,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P29274,0,0
L1,P29466,30,5,25,867,17,850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P29466,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P29466/P29466_pocket.lmdb,3,3593892457184863580,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P29466,0,0
L1,P29597,30,5,25,9537,187,9350,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P29597,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P29597/P29597_pocket.lmdb,3,11055749068146150025,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P29597,0,0
L1,P30291,30,5,25,1530,30,1500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P30291,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P30291/P30291_pocket.lmdb,3,3889309953130212800,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P30291,0,0
L1,P30530,30,5,25,2550,50,2500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P30530,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P30530/P30530_pocket.lmdb,3,5950064382595658981,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P30530,0,0
L1,P30542,30,5,25,1020,20,1000,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P30542,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P30542/P30542_pocket.lmdb,3,5312648777422894682,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P30542,0,0
L1,P31153,30,5,25,3213,63,3150,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P31153,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P31153/P31153_pocket.lmdb,3,9639804531412095385,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P31153,0,0
L1,P31639,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P31639,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P31639/P31639_pocket.lmdb,3,6107316496545919835,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P31639,0,0
L1,P31645,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P31645,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P31645/P31645_pocket.lmdb,3,17617531996876936593,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P31645,0,0
L1,P31749,30,5,25,6324,124,6200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P31749,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P31749/P31749_pocket.lmdb,3,1234296772939086961,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P31749,0,0
L1,P31751,30,5,25,1785,35,1750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P31751,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P31751/P31751_pocket.lmdb,3,12391748338023695007,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P31751,0,0
L1,P33981,30,5,25,1479,29,1450,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P33981,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P33981/P33981_pocket.lmdb,3,9860594083488148225,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P33981,0,0
L1,P34913,30,5,25,6324,124,6200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/P34913,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P34913/P34913_pocket.lmdb,3,8721986948615786279,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P34913,0,0
