layer,uniprot,n,n_actives,n_decoys,source_n,source_n_actives,source_n_decoys,sampling_seed,status,reason,smina_n_scored,smina_coverage,smina_sample_failure_last_auroc,smina_sample_failure_last_ef1,smina_sample_failure_last_top_n,smina_sample_failure_last_top_active_expected,smina_scored_only_auroc,smina_scored_only_ef1,smina_scored_only_top_n,smina_scored_only_top_active_expected,pre_min_interaction_n_scored,pre_min_interaction_coverage,pre_min_interaction_sample_failure_last_auroc,pre_min_interaction_sample_failure_last_ef1,pre_min_interaction_sample_failure_last_top_n,pre_min_interaction_sample_failure_last_top_active_expected,pre_min_interaction_scored_only_auroc,pre_min_interaction_scored_only_ef1,pre_min_interaction_scored_only_top_n,pre_min_interaction_scored_only_top_active_expected,interaction_n_scored,interaction_coverage,interaction_sample_failure_last_auroc,interaction_sample_failure_last_ef1,interaction_sample_failure_last_top_n,interaction_sample_failure_last_top_active_expected,interaction_scored_only_auroc,interaction_scored_only_ef1,interaction_scored_only_top_n,interaction_scored_only_top_active_expected,composite_n_scored,composite_coverage,composite_sample_failure_last_auroc,composite_sample_failure_last_ef1,composite_sample_failure_last_top_n,composite_sample_failure_last_top_active_expected,composite_scored_only_auroc,composite_scored_only_ef1,composite_scored_only_top_n,composite_scored_only_top_active_expected
L2,P08173,30,5,25,3978,78,3900,5346594326478663226,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P08183,30,5,25,1326,26,1300,1697511330872311969,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P08238,30,5,25,2499,49,2450,5950892325817522518,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P08246,30,5,25,510,10,500,2795091782623080244,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P08253,30,5,25,1275,25,1250,4887271663364429075,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P08254,30,5,25,816,16,800,16250926742632005586,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P08581,30,5,25,42381,831,41550,13803918044436840710,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P08684,30,5,25,1377,27,1350,13140499182409915000,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P08908,30,5,25,10557,207,10350,11688396434587793194,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P08912,30,5,25,1326,26,1300,9732224611969896055,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P08922,30,5,25,2601,51,2550,12167920994218521965,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P09237,30,5,25,1071,21,1050,8733438868544647133,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P09238,30,5,25,867,17,850,8286861151385932209,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P09382,30,5,25,25755,505,25250,4022584796307754567,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P09619,30,5,25,21879,429,21450,18084586345017563067,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P09874,30,5,25,47022,922,46100,4759360418408983322,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P09917,30,5,25,714,14,700,6792103269932592383,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P09960,30,5,25,765,15,750,6411557305149761143,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P0A017,30,5,25,1020,20,1000,11523578874193589588,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P0A0K8,30,5,25,1326,26,1300,9550793125027315413,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P0A725,30,5,25,1122,22,1100,13843215121103810606,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P0AES6,30,5,25,1275,25,1250,10549091464098607385,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P0DMS8,30,5,25,2550,50,2500,15143054470375161255,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P0DTD1,30,5,25,98073,1923,96150,5508372755957472099,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P0DUB6,30,5,25,1989,39,1950,9748314484277209818,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P10275,30,5,25,7395,145,7250,18369457729931636780,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P10398,30,5,25,5253,103,5150,603981074747429976,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P10415,30,5,25,51357,1007,50350,4755161305126414701,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P10721,30,5,25,57222,1122,56100,7240021039205440918,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P11229,30,5,25,1224,24,1200,398237302751798085,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P11309,30,5,25,3366,66,3300,16757370726327825349,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P11362,30,5,25,25551,501,25050,13567034211371908747,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P11474,30,5,25,10149,199,9950,9861113504568653578,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P11511,30,5,25,867,17,850,114924648237750946,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P11802,30,5,25,71502,1402,70100,7198306968911307011,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P12931,30,5,25,3519,69,3450,17436667104168580035,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P13569,30,5,25,2448,48,2400,10570196382552464389,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P13866,30,5,25,561,11,550,16844847682705459100,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P13995,30,5,25,561,11,550,13546184899105353303,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P14207,30,5,25,1122,22,1100,5012534243011417233,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P14555,30,5,25,765,15,750,4204513404581114543,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P14618,30,5,25,2040,40,2000,1031119465144895010,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P14756,30,5,25,3621,71,3550,535282665183370834,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P14780,30,5,25,1632,32,1600,5841710575141737104,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P14867,30,5,25,6324,124,6200,11442768925190215532,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P14902,30,5,25,1785,35,1750,7230770087666322994,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P15056,30,5,25,39219,769,38450,16495200158547517677,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P15428,30,5,25,18411,361,18050,18394111977830395269,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P15559,30,5,25,4284,84,4200,8346027222702888937,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P16050,30,5,25,918,18,900,12341980606152838800,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P16234,30,5,25,20196,396,19800,14604094352572243306,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P16591,30,5,25,714,14,700,1959814298376676345,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P17252,30,5,25,1530,30,1500,17807113956629988584,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P17516,30,5,25,969,19,950,2944602068438276622,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P17612,30,5,25,765,15,750,2528126872221498950,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P17706,30,5,25,4590,90,4500,6297720996353929240,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P17812,30,5,25,13872,272,13600,17228509489833685549,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P17931,30,5,25,45849,899,44950,16974852057076829489,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P18031,30,5,25,13158,258,12900,2965700919142805068,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P18054,30,5,25,1785,35,1750,2893024309667521436,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P18825,30,5,25,6375,125,6250,12437387187305049664,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P19099,30,5,25,765,15,750,13964658128767646501,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P20309,30,5,25,1275,25,1250,3960563647013078818,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P20618,30,5,25,3723,73,3650,12051531127687024805,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P20831,30,5,25,1581,31,1550,10520142060982356742,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P21397,30,5,25,1836,36,1800,10918254203946387727,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P21554,30,5,25,2703,53,2650,10293952054899289144,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P21589,30,5,25,8721,171,8550,8068867576289105914,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P21728,30,5,25,1020,20,1000,12557520432838108525,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P21802,30,5,25,24684,484,24200,16861500205904351978,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P22303,30,5,25,10251,201,10050,2469356018238271059,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P22413,30,5,25,26724,524,26200,13256352089458000209,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P22455,30,5,25,5916,116,5800,16765082174490754957,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P22518,30,5,25,561,11,550,13487835966591046231,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P22607,30,5,25,19584,384,19200,2384278655016915442,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P22748,30,5,25,867,17,850,11303602323737830145,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P22894,30,5,25,765,15,750,7989102489613223948,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P23458,30,5,25,31722,622,31100,11303622366803370365,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P23467,30,5,25,3927,77,3850,5968789171116182098,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P23921,30,5,25,510,10,500,7062555387181709216,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P23946,30,5,25,3621,71,3550,13918447555510401319,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P23975,30,5,25,918,18,900,5146738810731950437,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P23977,30,5,25,1020,20,1000,16172127953227917071,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P24941,30,5,25,83079,1629,81450,13319166474204870378,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P25440,30,5,25,1632,32,1600,7283391512462706073,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P25774,30,5,25,1683,33,1650,13738010778720284202,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P27338,30,5,25,6324,124,6200,5034257569090876646,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P27487,30,5,25,5916,116,5800,17753562590104452824,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P28062,30,5,25,1224,24,1200,10799688331299005828,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P28065,30,5,25,1377,27,1350,5520995550625185393,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P28074,30,5,25,16575,325,16250,11171166448700164093,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P28335,30,5,25,15096,296,14800,18295167569804671597,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P28482,30,5,25,33915,665,33250,5199592642892702172,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P28647,30,5,25,561,11,550,13785831582083503912,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P28845,30,5,25,765,15,750,5440256154224337487,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P28907,30,5,25,8466,166,8300,7994964550332897763,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P29274,30,5,25,39627,777,38850,4276253749968834268,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P29275,30,5,25,18258,358,17900,11446680393244057546,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P29375,30,5,25,2397,47,2350,6506443459148193431,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P29466,30,5,25,1071,21,1050,8442109515521409715,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P29597,30,5,25,69972,1372,68600,3523686591156509451,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P30291,30,5,25,6069,119,5950,9455761832388113129,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P30530,30,5,25,47328,928,46400,14796619454160665766,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P30542,30,5,25,5814,114,5700,10284469544022386360,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P30559,30,5,25,561,11,550,13641190860969931877,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P31153,30,5,25,27642,542,27100,17973554179271430373,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P31391,30,5,25,5100,100,5000,15009418044277838607,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P31639,30,5,25,612,12,600,17787740616233988897,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P31644,30,5,25,18309,359,17950,2179785371877893241,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P31645,30,5,25,5559,109,5450,9527926364323256488,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P31652,30,5,25,2499,49,2450,1127251076094606954,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P31749,30,5,25,10863,213,10650,7680641070307591320,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P31751,30,5,25,6018,118,5900,12444087230646531854,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P32245,30,5,25,10608,208,10400,13487834440909112870,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P32297,30,5,25,612,12,600,4282018591346939949,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P33533,30,5,25,1377,27,1350,12793669455062762552,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P33535,30,5,25,2142,42,2100,4455314098906231272,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P33981,30,5,25,2499,49,2450,1829911075244895050,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P34903,30,5,25,3315,65,3250,7115987549931819859,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P34913,30,5,25,3162,62,3100,4486192147973129622,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P34914,30,5,25,10098,198,9900,7039188970404417006,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P34947,30,5,25,2244,44,2200,6644875470870344148,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P34972,30,5,25,3213,63,3150,2646966806306543837,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P35218,30,5,25,867,17,850,11671824540220672990,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P35354,30,5,25,5049,99,4950,1204025030258435146,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P35367,30,5,25,1734,34,1700,16203797672389835123,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P35372,30,5,25,10047,197,9850,2561854297516217712,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P35408,30,5,25,2448,48,2400,16882115758877072505,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P35916,30,5,25,3621,71,3550,6299355310547154837,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P35968,30,5,25,47277,927,46350,10874111237414837260,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P36544,30,5,25,1071,21,1050,558645892231955438,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P36776,30,5,25,4488,88,4400,4208182925770505403,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P36888,30,5,25,25806,506,25300,6604493087447533493,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P36897,30,5,25,14127,277,13850,17048886324016162071,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P37023,30,5,25,816,16,800,18300222716972080777,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P39900,30,5,25,4233,83,4150,11006051554425590242,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P40261,30,5,25,663,13,650,15228659271131787462,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P40337,30,5,25,1122,22,1100,15138513073824770215,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P40763,30,5,25,2550,50,2500,17811864417940765222,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P41143,30,5,25,4692,92,4600,7607170986527768267,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P41144,30,5,25,765,15,750,9662650820795425717,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P41145,30,5,25,26826,526,26300,17277740842564918714,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P41146,30,5,25,2754,54,2700,5861814013818408264,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P41182,30,5,25,20706,406,20300,15554879162422545585,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P41240,30,5,25,8874,174,8700,7087403100771116994,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P41594,30,5,25,1326,26,1300,15243719476778601215,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P41595,30,5,25,2499,49,2450,8803219834497432021,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P42330,30,5,25,3927,77,3850,8064176698433856503,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P42336,30,5,25,43554,854,42700,5683895824104358997,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P42338,30,5,25,6120,120,6000,17010526125966578692,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P42345,30,5,25,4080,80,4000,2311369681829651354,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P43116,30,5,25,1632,32,1600,7895651554323856322,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P43166,30,5,25,1989,39,1950,14013178671287646093,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P43235,30,5,25,561,11,550,9237034639543289373,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P43405,30,5,25,5304,104,5200,15195356546831300782,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P43490,30,5,25,24582,482,24100,10214363548835297383,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P43681,30,5,25,561,11,550,114012644114515605,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P45452,30,5,25,1785,35,1750,11197577784262552342,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P45983,30,5,25,1428,28,1400,9225479524265690016,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P45984,30,5,25,2754,54,2700,8869084136105095416,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P47205,30,5,25,7497,147,7350,15304684407248515398,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P47869,30,5,25,9384,184,9200,14137106463052929280,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P47989,30,5,25,714,14,700,11108530272254989409,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P48039,30,5,25,612,12,600,10610807246423387607,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P48729,30,5,25,6834,134,6700,15173414921983989069,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P48730,30,5,25,7344,144,7200,4452241979398561082,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P48735,30,5,25,1479,29,1450,589638882067024003,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P48736,30,5,25,11373,223,11150,11835973435499674255,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P49137,30,5,25,663,13,650,13742593331058757466,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P49286,30,5,25,663,13,650,5579043590422915550,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P49327,30,5,25,561,11,550,6060843732956577364,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P49336,30,5,25,1785,35,1750,13900222788111117670,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P49674,30,5,25,663,13,650,2795044481362769328,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P49759,30,5,25,6834,134,6700,8908145676323116262,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P49760,30,5,25,13107,257,12850,5481687014334808644,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P49761,30,5,25,7038,138,6900,8020124382002563276,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P49840,30,5,25,80580,1580,79000,7547864553870609469,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P49841,30,5,25,71757,1407,70350,3631028700447745955,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
